Product_ID,Recipe_ID,Laser_Power,Power_Efficiency,Laser_Centering_Position,Frequency,Feed_Speed,Focus,Head_Temp,Vibration,Laser_Current,Laser_Voltage,Beam_Diameter,Alignment_Time,Process_Time,Cutting_X_Index,Cutting_Y_Index,Cooling_Flow,Cooling_Water_Temp,CLN_Flow,CLN_Pressure,Coating_Flow,CLN_Time,Laser_Head_Remain_Time,Kerf_Width_Profile,Top_Kerf,Bottom_Kerf,Kerf_Angle,Groove_Depth,Package_Size_1,Package_Size_2,Package_Size_3,Package_Size_4,Coating_Thickness,Coating_Uniformity,Cutting_Offset,Surface_Roughness,n_OK_samples
PKG_A,RCP_1,18.48314450201497,94.97547438111687,0.006658031088082901,100.00578180771446,250.02204835924007,0.01946056419113414,42.02928554979851,0.15439654576856648,8.499957973517558,23.99756534254462,34.991996545768565,0.3990523891767415,5.002290731145653,0.01541105354058722,-0.00039090385722510005,9.999668969487622,22.00726137017847,9.977617731721358,300.00339666090963,49.9944778353483,15.011862406447898,3028.138744962579,50.10057587795049,50.09919959700633,50.10080782959125,90.03518364997122,44.98514703511802,4.9999992227979275,4.999993816925734,5.000015365572827,4.999983402417962,10.002672826712724,98.80260967184802,0.00681076568796776,0.5835043177892919,1737
PKG_A,RCP_2,18.48683878787879,94.9794103030303,0.0072921212121212125,99.98180303030303,250.01724727272727,0.022176363636363636,42.02159636363637,0.15520587878787878,8.50054303030303,24.009155757575755,35.00348909090909,0.40039339393939394,5.0004993939393945,-0.006160000000000002,-0.015255757575757575,9.998089696969698,21.99973393939394,9.976337575757574,300.0968884848485,50.00956606060606,14.985316363636365,3046.327878787879,50.09546878787879,50.09757551515151,50.09723193939394,90.03264303030303,44.994696363636365,4.999985484848485,4.999996903030303,4.999992703030303,5.0000283272727275,10.00450581818182,98.80656848484848,0.007680121212121212,0.5837863636363636,1650
PKG_A,RCP_3,18.487109681372548,94.98649080882353,0.007482230392156863,99.98254534313725,250.02720772058822,0.023888480392156863,42.01168382352941,0.15480821078431373,8.501063112745099,24.0119681372549,34.99279718137255,0.399469056372549,4.998752450980392,0.009102941176470588,-0.004423406862745098,9.998866421568627,21.99508762254902,9.976335784313726,299.9970416666667,49.98097610294117,14.982318014705882,2963.575367647059,50.09534963235294,50.09497175245098,50.096064522058825,90.03122365196079,44.9931962622549,4.999999705882353,5.000000588235294,5.000015655637255,5.000000147058824,10.004671936274509,98.80184007352942,0.006825183823529412,0.583415318627451,1632
PKG_A,RCP_4,18.489421348314607,94.97451123595505,0.008942571785268414,99.98771410736579,250.00117665418227,0.017914481897627964,42.016461922596754,0.15499044943820225,8.495712234706616,23.988167915106118,35.0134875156055,0.40034825218476905,5.001813982521847,-0.012096754057428216,-0.009410112359550563,10.000605493133582,21.987040574282148,9.975448813982522,300.1678202247191,50.007943196004994,15.00207365792759,3003.1260923845193,50.09513264669163,50.09569026217229,50.09604531835206,90.03019413233459,44.983281148564295,4.9999616729088645,4.999974925093633,5.000000555555555,5.000033320848939,9.998599313358303,98.8003302122347,0.012514794007490638,0.5838458177278402,1602
PKG_A,RCP_5,18.48856331360947,94.97354733727812,0.002840828402366864,99.98961124260354,250.0071621301775,0.024477514792899408,42.02690059171598,0.1552675147928994,8.496546153846154,23.99691834319527,34.995502958579884,0.40024846153846155,5.0024798816568055,-0.001504142011834321,-0.011405917159763312,9.997899408284024,21.998800591715977,9.979905325443788,300.10993668639054,50.005573372781065,14.97861124260355,3065.010650887574,50.09632739644971,50.0942350295858,50.09475065088757,90.02958165680472,44.99239189349113,4.999976349112426,4.999994603550295,4.999983792899409,5.0000041656804735,10.003039349112427,98.80835443786982,0.005745857988165681,0.5826510650887574,1690
PKG_A,RCP_6,18.487732176069436,94.98454308741475,0.010582145071295722,100.0132479851209,249.95712771233727,0.02517234965902046,42.02021388716677,0.15540836949783013,8.49908059516429,24.004026658400498,35.00241475511469,0.40000235585864846,5.001432114073156,-0.0006354618722876638,0.022267203967761936,9.999967761934284,21.996222566646,9.97610849349039,300.0512814631122,49.997138871667694,15.012611283323,3008.8307501549907,50.09362213267204,50.09278784872908,50.09818084314941,90.03295908245505,44.98836125232486,4.999963961562306,4.999983601983881,5.000015505269684,5.000029268443893,9.999502107873528,98.80562182269064,0.008498574085554867,0.5840157470551767,1613
PKG_A,RCP_7,18.491611371629542,94.98380246189917,0.004763188745603751,99.97262075029307,250.00560609613132,0.01857327080890973,42.01479132473622,0.1542493552168816,8.502031066822978,24.000502344665886,35.010208675263776,0.39929994138335284,5.003728018757327,-0.0109947245017585,0.004722157092614303,9.997173505275498,22.000804220398596,9.978044548651818,300.0972930832356,50.010423212192265,14.996239742086752,2988.9378663540447,50.09302766705744,50.09015633059789,50.09339355216882,90.02919226260258,44.99736588511137,4.999997889800704,5.000010205158265,4.999999642438453,5.000020175849941,9.999490152403283,98.79985697538102,0.0024806565064478315,0.5837566822977726,1706
PKG_A,RCP_8,18.490801764705882,94.98447529411766,0.005023529411764705,99.99562,249.9976111764706,0.019496470588235292,42.02890235294118,0.15472088235294118,8.49872,24.00324117647059,35.00496882352941,0.39928458823529417,4.9994241176470595,-0.011738823529411767,-0.0007464705882352935,9.998581764705882,21.999163529411767,9.978401176470587,300.12666058823527,50.02200352941177,14.996170000000001,2993.165294117647,50.09460329411765,50.09225376470588,50.09315447058823,90.03278,44.99456329411765,4.999985517647059,5.00001048235294,4.999994829411765,5.000015582352941,10.003943176470587,98.79855294117648,0.010979941176470588,0.5834168823529412,1700
PKG_A,RCP_9,18.485906105990782,94.98346716589862,0.007512672811059907,99.99490034562211,250.03630184331797,0.02546601382488479,42.0225650921659,0.15574890552995393,8.49913594470046,23.99924366359447,34.99845794930875,0.39899642857142853,4.998010368663595,0.03080069124423963,-0.01110426267281106,9.99755241935484,22.014830069124425,9.976262096774194,300.1257805299539,49.996363479262676,15.010446428571427,2971.836405529954,50.09739919354839,50.094943605990785,50.09593260368664,90.02990898617512,44.988115149769584,4.999979487327188,5.00000814516129,5.000005938940092,5.0000053168202765,10.001570334101382,98.79582258064517,0.012339688940092167,0.5831585829493088,1736
PKG_B,RCP_1,18.49004985835694,94.9769433427762,0.008824362606232294,99.9902419263456,249.99817393767705,0.016456657223796033,42.02015240793202,0.1551816430594901,8.50261926345609,24.005537110481587,34.998420396600565,0.40030113314447596,4.999002266288952,0.005925212464589234,0.003224362606232295,9.994306515580737,22.009834560906516,9.976249291784704,299.97979036827195,50.007770538243626,15.014345609065156,3025.5365439093484,50.090242889518414,50.090930254957506,50.094158356940504,90.03443796033994,44.993034900849864,4.999979076487252,4.999990662889518,5.000007223796034,5.000018526912181,10.00439116147309,98.80394730878187,0.012473031161473089,0.583087478753541,1765
PKG_B,RCP_2,18.48842081189251,94.977239565466,0.008368210405946255,99.99926815323042,250.0032224128073,0.032116638078902235,42.01198227558605,0.15599874213836476,8.500073184676959,24.004006861063466,34.994557461406515,0.3993865637507147,4.999256146369354,-0.007144082332761578,-0.008561463693539165,10.001835906232133,21.981866209262435,9.977537449971413,300.07078158947974,50.01185191538022,14.976110920526015,3037.175528873642,50.094424242424246,50.09446992567181,50.096503659233846,90.0323550600343,44.98798016009148,4.999962835906232,4.9999746369353915,4.9999925843339055,5.000009416809606,9.998724699828472,98.80358090337334,0.009421440823327616,0.5833666666666667,1749
PKG_B,RCP_3,18.48828392109982,94.98455469216975,0.0035786013150029884,99.99645726240287,249.9845134488942,0.002751942618051404,42.02151285116557,0.15489958158995815,8.500204423191871,24.00072564255828,34.9959539748954,0.4005294680215182,5.003632396891811,-0.005487746563060371,-0.0037226539151225344,9.99945367603108,21.986674237895993,9.976310818888225,300.05715959354455,49.9769444112373,15.01027316198446,2995.9485953377166,50.09252109982069,50.0921977286312,50.09485875672444,90.02810101613868,44.99222743574417,4.999974716078901,4.99999679019725,4.999990854751943,5.000005056784221,10.001061566049014,98.7950860729229,0.005819725044829648,0.5833510460251046,1673
PKG_B,RCP_4,18.489137082601054,94.98536672524898,0.012034563561804334,100.00303280609256,250.0042747510252,0.020302284710017573,42.02293966022261,0.15435705916813122,8.500936731107206,24.005669009958993,34.992219097832454,0.4004545987111892,5.0029654364381955,0.001779144698301112,-0.010816637375512594,10.000174575278265,22.005083186877563,9.977917398945518,300.0575202108963,49.98932981839485,14.990361452841242,2940.203280609256,50.09328037492678,50.08929847685999,50.09575213825425,90.03204042179262,44.985458816637376,4.999982630345635,4.999978037492677,5.000007580550674,5.000017445811365,10.010970767428237,98.80362507322789,0.011130931458699473,0.5816121851200937,1707
PKG_B,RCP_5,18.488992709599028,94.98663244228433,0.0006099635479951397,99.98195990279466,249.9987247873633,0.01890340218712029,42.03444349939247,0.15576931956257595,8.501890036452005,24.002965370595383,34.985321385176185,0.39962648845686516,4.9990838396111785,-0.015106318347509112,-0.01919987849331713,10.001444714459296,21.996399149453218,9.977672539489673,300.1410832320778,49.97953098420413,14.995022478736331,2999.2454434993924,50.093772357229646,50.09499653705954,50.09661415552855,90.03414034021871,44.98501439854192,4.99999907654921,4.999996051032807,4.999993620899149,5.000015856622114,10.007847691373026,98.7990297691373,-0.0022280680437424057,0.5839984204131227,1646
PKG_B,RCP_6,18.486073155610665,94.98135027898327,0.0013632982021078734,99.99220024798512,250.00703781773095,0.020887166769993804,42.02742529448233,0.15564984500929943,8.500992560446374,23.9934166150031,34.99630378177309,0.3995199008059517,4.99671109733416,-0.01816243025418475,-0.0027104773713577178,9.998287662740236,22.008284562926224,9.974615003099814,300.05462182269065,50.000513329200245,15.00804959702418,2977.0018598884067,50.098157842529446,50.09406367017979,50.09459882207067,90.03598574085555,44.98287396156231,5.00001492250465,5.0000067451952885,4.999998288902666,4.999994823310601,10.004505765654061,98.8001934283943,0.002231680099194048,0.5835247985120893,1613
PKG_B,RCP_7,18.487668535825545,94.9798062305296,0.0034261682242990653,99.99745732087227,249.93155950155762,0.014031152647975078,42.0115601246106,0.1550072274143302,8.502045482866043,24.006695327102804,34.99824174454829,0.399729968847352,4.998795015576324,0.01945109034267913,0.004441744548286604,9.998863551401868,21.996658566978194,9.976509657320873,300.0551190031153,49.99261246105919,15.0209246105919,2938.7059190031155,50.09557065420561,50.093801993769475,50.09301102803738,90.0339769470405,44.992088722741435,5.000000660436137,4.999985943925234,5.000009183800623,5.0000111152647975,10.001305171339565,98.80044797507789,0.0013735825545171344,0.5842505295950156,1605
PKG_B,RCP_8,18.487603796693204,94.98173116962644,0.010538885486834048,99.98898714023271,249.99447887323944,0.02440783833435395,42.0373490508267,0.15539363135333742,8.500684629516227,23.99598530312309,35.00705205143907,0.39900042865890994,5.006682792406614,0.021246172688303734,-0.00631292100428659,9.996992039191671,22.008287201469688,9.978456215554194,300.0619969381506,50.0194176362523,14.990979179424372,3030.9975505205143,50.09781206368647,50.0962028781384,50.10023900796081,90.03427066748317,44.98752480097979,4.999977023882425,4.999995223515003,5.0000062400489895,5.0000528536436,10.001934966319658,98.79936987140233,0.010125597060624617,0.5841318432333129,1633
PKG_B,RCP_9,18.487900609756096,94.9773262195122,0.004404268292682928,99.9654481707317,250.01653719512194,0.02179817073170732,42.01798292682927,0.15544939024390245,8.499858536585366,24.000350609756097,35.00630792682927,0.3992489024390244,5.00202012195122,0.008302439024390243,0.011137804878048782,9.999709756097563,22.003507926829265,9.979198780487804,299.97304390243903,50.01814329268293,14.984891463414636,2965.5079268292684,50.09608713414634,50.096556585365846,50.09497152439024,90.03222012195121,44.98695298780488,4.999998823170731,4.999983213414635,5.000006719512195,4.999996634146341,10.000345609756097,98.79499695121952,0.00689060975609756,0.5828118902439025,1640
PKG_C,RCP_1,18.48559065765212,94.97533927473879,0.0057572218807621384,99.99541487400123,249.98384326982176,0.01346220036877689,42.02340995697603,0.15509539028887523,8.498470805162876,23.997119237861096,35.0079102642901,0.3994569760295022,5.0000854333128455,0.004182544560540874,-0.0020313460356484333,10.002022126613399,22.005797172710512,9.977848801475107,300.08818438844503,49.98365703749232,14.975536570374924,3021.856177012907,50.098931100184394,50.09627984019668,50.09957258758451,90.03289244007375,44.988945482483096,4.99999282728949,4.999990104486786,4.999999121081745,5.000005716041795,10.000242532267977,98.80761032575292,0.004092931776275353,0.5841632452366318,1627
